Gene name	Adrenal gland	Appendix	Brain	Colon	Duodenum	Endometrium	Esophagus	Fallopian tube	Fat	Gallbladder	Heart	Kidney	Liver	Lung	Lymph node	Ovary	Pancreas	Placenta	Prostate	Rectum	Salivary gland	Small intestine	Smooth muscle	Spleen	Stomach	Testis	Thyroid	Tonsil	Urinary bladder
RGMB	280806.2102	0	6921816.576	0	458845.9805	0	756480.8886	0	2661114.37	0	0.00	0	2624998.41	201863.1573	0	935183.5921	0	0	0	0	0	0	0	0	0	0	0	0	0
RGN	906576207.8	2810988.409	44191154.59	7721987.514	40536860.4	18677156.77	20081097.19	3351795.163	4553314.75	6501288.487	36338037.99	124629642.2	1670244844.00	882185.0644	17670609.08	5990186.205	112967052.8	44646162.02	31523011.91	10696676.02	192627138.2	85688928.15	61791036.47	1474105.34	21215010.37	52118486.1	31445609.62	2583847.064	6090559.032
RGP1	812354.5005	0	0	0	106157.0068	1995581.958	663416.7078	180150.5632	0.00	269696.8456	63877.93	0	0.00	947268.8162	0	0	1102819.538	348713.1319	0	83226.61717	116402.8246	231997.9989	0	0	187008.0359	0	99520.10248	574875.6378	0
RGPD1	127631.8787	235169.2115	146765.9967	236338.0416	0	98142.66354	0	374229.3101	0.00	0	0.00	0	47989.46	222865.263	0	76794.8472	63291.94983	533374.4057	85847.16083	35173.94313	0	50337.81951	0	181775.0426	0	359195.7673	3106217.227	95278.33062	0
RGPD3	2150409.255	0	816493.0397	339774.1822	847881.282	1735086.164	486811.3407	737392.392	297205.25	811210.0259	0.00	298921.5631	505983.11	512539.7219	1258495.196	1408816.416	1351114.037	1598095.782	232190.2605	412950.0499	407399.1517	870529.3941	991080.1416	24810572.78	447699.3886	4633915.321	1223489.881	2732745.202	817220.2138
RGPD5	0	0	0	0	0	0	0	4370.905742	0.00	0	0.00	0	0.00	0	0	0	0	183497.0605	0	0	0	0	0	0	0	19426.32904	0	107988.5992	0
RGPD8	83398.82145	0	43371.70477	969478.5965	0	307027.265	0	398040.7804	66350.93	105309.2652	0.00	103981.3644	0.00	249409.4952	71750.20639	0	0	1291424.95	146364.4751	0	0	2898610.975	0	0	0	6143061.465	8002.724672	0	0
RGR	0	0	302182.6801	0	0	0	0	0	0.00	0	0.00	0	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGS1	0	0	0	0	104359.7129	0	0	0	0.00	0	0.00	0	0.00	230574.5473	0	0	0	0	0	634052.3815	0	0	0	0	0	0	0	437309.6368	0
RGS10	57371142.41	66815069.5	264781976.7	76309588.15	45108923.84	41918441.18	32773911.24	57231479.48	85231286.55	42660425.96	6663192.21	10360866.48	10833820.47	64579922.14	329974161.3	78210637.15	16507186.17	77336364.1	29241188.17	101208606.3	42578701.95	97950692.79	57845677.82	144423729.8	51593266.17	28609684.58	3228617.423	324564985.4	34030749.16
RGS12	494530.8252	243344.0742	10494871.22	545223.6617	645196.98	1247119.643	347191.1824	4346483.721	242171.50	177045.8219	432729.73	959449.4979	21712.07	839808.1571	3730761.69	328972.4992	3669712.45	2360740.71	95448.27709	22995.34051	284952.9123	120863.0056	4422896.529	191020.7871	4742876.817	860130.1519	445661.6128	714007.0166	135222.2724
RGS13	0	0	0	0	0	0	0	0	0.00	0	0.00	0	0.00	0	1067977.618	0	0	0	0	0	0	0	0	0	0	0	0	3389230.201	0
RGS14	1167497.086	9101508.897	1561896.696	1134982.541	4667288.485	764826.6587	1185676.52	3076920.231	1574363.86	3336206.391	1180133.23	1101930.234	159189.77	3696108.336	16568595.64	5185391.516	549689.1453	2288389.11	422306.6126	2483745.276	1926056.696	4138410.139	0	6737343.827	1099742.973	368121.5768	1406103.48	66133272.74	3952932.448
RGS17	0	0	12573485.94	308166.5699	0	6322606.563	0	506108.2227	0.00	0	0.00	0	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGS18	0	4072391.561	0	0	1724393.141	0	0	0	0.00	1343364.846	0.00	0	0.00	0	0	0	5806449.417	0	0	0	0	957477.856	0	21714754.6	0	0	0	0	1708937.254
RGS19	3459083.156	3814143.523	1746948.74	5659690.258	0	735495.7427	4606708.799	283613.4369	4785432.50	0	0.00	228281.6983	1996518.34	3147762.198	6676001.56	0	0	2529636.831	1112197.582	0	345494.4035	6591947.145	1779027.34	29288618.16	602111.7347	0	0	32145669.93	19141083.89
RGS2	0	307083.7458	0	0	2877215.288	375945.9206	0	0	772375.96	0	0.00	0	0.00	0	0	0	0	0	0	779913.607	0	2184913.854	1953775.571	0	0	0	0	0	8879478.56
RGS20	0	0	16427012.06	0	0	0	2495486.388	92680.29713	0.00	0	3339029.44	0	2197791.92	0	0	0	0	240316.3508	0	0	86449.81446	190816.4677	0	0	0	0	2812956.348	0	0
RGS22	0	661800.0153	112264.625	0	670705.9409	10809.35817	0	5401464.142	1495415.72	0	195612.46	154400.4064	0.00	350575.7342	61563.32699	565188.8629	404824.9682	256183.7268	0	0	0	279082.5065	0	25450.12803	555480.2445	28617.04304	335401.5175	12045.17029	324399.315
RGS3	559683.1714	1384195.897	108906.5703	0	342652.5062	298908.603	574357.5991	393499.8109	157449.16	153653.1829	3283705.94	40976.28719	597985.42	1202496.509	1590033.137	606389.4857	389640.2705	1471224.923	0	473246.2438	377182.0776	455353.3904	453806.4009	978287.8132	780442.4197	1010978.54	2259907.298	1094865.684	318246.6753
RGS5	3903111.869	0	0	0	0	0	0	0	0.00	0	0.00	0	0.00	0	0	235275.7472	0	0	0	0	0	0	0	0	0	0	0	0	0
RGS6	2966722.736	0	98426905.39	3272596.484	3573146.407	3224918.873	2709355.647	911780.8846	111912.18	7346475.554	15464382.00	4642989.138	58287.88	6361505.379	441147.8089	0	0	342522.9243	1369628.625	2561227.071	738756.473	1113207.311	1648833.801	1146182.653	1171998.607	4126328.89	0	0	0
RGS7	1772296.549	14500799.54	58109129.58	123317.1145	0	387271.8247	0	223728.6066	840682.71	1174523.078	0.00	67359.69555	0.00	0	254926.216	402300.0395	0	125144.416	538268.1467	199288.7629	149464.49	201101.693	1329874.171	2174256.135	207032.6917	291446.4447	0	0	0
RGS7BP	297717.2834	0	14237729.38	0	0	0	480170.7241	0	0.00	115541.5068	0.00	0	0.00	0	0	0	0	0	503996.2586	0	328137.0292	0	0	0	0	0	0	0	548416.373
RHAG	136263.2583	0	0	0	0	0	0	0	0.00	0	0.00	0	0.00	54387.37869	0	0	0	251135.0163	0	0	476667.6345	0	0	0	0	0	0	0	0
RHBDD1	14989862.75	16699037.11	2198153.015	2923933.617	10686331.17	8018316.687	3465780.799	17877682.45	11359972.90	3225927.739	14544963.83	1301349.026	21401053.42	3998889.269	5237884.4	3747707.904	4988728.752	4142611.828	29624876.57	12226068.94	10056220.78	10866816.45	9380720.795	8349556.025	7373708.683	11709514.16	3383990.734	3736084.968	21714661.03
RHBDD2	30715251.68	973997.2954	36394976.61	5730524.355	9413405.65	1704813.187	0	6370331.5	711861.83	3674346.433	2166999.76	24619348.85	5178166.30	12017373.14	11852351.69	3644726.619	2273538.131	7117602.857	5497039.846	3601786.647	4817127.587	9216653.053	1272852.697	899733.7441	13066087.93	2244624.019	22858861.15	2522655.022	1140704.947
RHBDD3	5675408.418	0	0	679272.9834	5576656.137	1376361.969	0	2299231.504	0.00	1343299.631	0.00	4293147.467	3059239.86	1236522.267	0	0	4119698.006	1930890.426	998516.0907	1202782.723	0	7242029.104	2970118.882	192121.4709	5210860.44	9331996.395	3826005.32	540894.2066	0
RHBDF1	795875.4987	1024404.906	3633795.304	7122727.993	1041074.611	2988874.331	3542776.917	5519122.315	558641.12	4886563.811	7925640.48	784774.0297	864261.92	1243838.15	2753995.918	1867853.468	3244726.092	5075459.067	4606398.264	3238529.652	8397126.298	24191174.88	5572826.361	655880.1319	5049179.885	2797759.304	4357571.887	71394709.78	4667691.81
RHBDF2	1051541.183	5446350.686	20358259.2	1291857.883	1679965.297	700099.6462	1591359.272	2568128.13	1423110.47	1384515.544	425515.74	3789112.015	449148.13	7634054.919	2622522.187	1173419.038	1634669.75	1697536.639	0	3917647.121	993588.92	1535180.154	10631276.76	1873363.927	1764802.585	0	930229.0022	1324953.753	974833.1061
RHBDL2	0	0	586920.3718	350452.843	0	0	504774.4475	692923.9623	0.00	0	0.00	0	0.00	409268.441	0	0	0	0	0	0	0	244575.924	0	0	7038110.285	21834752.33	0	299032.1005	0
RHCE	106852259.3	24649758.21	11269124.58	3671133.898	3121331.944	786409.3862	632196.2549	12591968.51	12758811.28	3508374.127	2131660.96	98792.49827	1033544.99	2813854.254	5968409.315	6560151.129	3397113.176	45225429.15	7619973.121	18776421.83	62473666.45	773365.3585	157924.8602	11001045.51	2915626.972	1463082.198	0	3209623.695	31966011.96
RHCG	0	0	1626481.169	0	954205.4056	0	2191084.982	491658.527	0.00	1218804.098	823272.25	10736355.46	0.00	324155.734	0	730875.2093	0	1962920.491	0	0	9708429.235	0	5604623.443	0	0	0	0	13168647.19	0
RHEB	96894521.05	38966198.83	180743596.3	20678048.75	11182636.54	38881722.84	38239282.03	4536644.768	31431068.11	16747225.23	57225707.65	31935159.34	15541311.70	48952919.93	29330990.44	8402299.819	50778462.62	25214589.42	4808752.031	20014734.5	37236237.38	22789435.66	57143621.52	37566919.39	24133418.55	74695706.83	70539982.53	24764426.72	211187972.7
RHOA	1911966138	1015138444	2266370101	1175172859	958178371.1	690880148.6	840428155.7	1605747871	756675754.40	817079380.6	687339715.90	1877832310	1016587064.00	1556281569	529007957.5	112371232.3	1551030459	1642392680	479414550.9	693894853.1	2054009635	838141382.2	1730304129	1561812464	1360582657	535467627.9	1822389045	1337386897	743471680.9
RHOB	30126428.81	7806630.046	755583419.3	13110580.54	2280545.244	23120721.75	3635140.409	3243549.644	0.00	13571252.22	5581337.41	19404654.63	18920308.48	12218905.01	2115305.456	0	3401665.499	51061829.41	13150144.83	21355658.19	5026124.544	8615327.241	23642293.65	2560654.1	25197691.92	2839776.099	1793787.367	0	15413748.23
RHOBTB1	40925.19908	0	0	713481.4156	461778.4074	1939269.987	0	426876.5727	0.00	0	0.00	90768.99773	0.00	22561.217	0	0	0	144936.0428	0	0	0	611715.5143	1269498.492	0	0	187243.3215	0	0	38952.86094
RHOBTB3	123532.2246	0	1919117.681	43149.13339	1065101.593	828198.7968	0	437828.3227	85694.50	887250.776	340397.97	729811.8242	0.00	11335477.62	0	7868094.539	0	7524793.573	413578.3251	1444511.965	1019673.286	227830.5092	457432.0437	23375.0493	8237.550086	3584378.461	586446.8182	304821.7514	0
RHOC	71802226.33	0	33674741.13	19827427.62	54423320.67	39304062.63	11711850.06	55326053.06	7512336.98	6030044.524	90723237.03	188428933.6	0.00	40963423.52	15538181.94	0	35261213.81	73152351.71	105045830.8	32214278.14	86563598.11	23227080.12	115495144.4	0	23999920.84	28890041.83	67137756.66	28203763.99	0
RHOD	0	0	0	0	805849.8298	0	398874.9262	450001.1737	0.00	0	0.00	0	3002293.80	802883.6531	0	744335.7553	0	8525449.141	0	0	5556184.621	8477184.825	238245.4522	0	1059749.286	0	2090420.496	0	757301.263
RHOF	169834.2004	1418641.906	523603.0895	1229300.513	4435216.851	2013152.987	991553.9387	878925.6346	0.00	140897.1188	403745.82	4786464.256	1795763.13	3110492.605	7028396.817	1083006.335	0	2595855.015	314008.1588	1606386.095	243733.1736	2284109.396	1019077.084	16305183.09	1645544.634	0	1157069.04	22714455.88	15136325.15
RHOG	86017375.03	93004224.71	416428346.1	54089406.14	105895295.6	212037860.2	73563540.39	61993773.54	189641605.40	70445298.66	67405720.03	102556944.4	103821027.30	183959949.2	231319054.3	110149431.3	10103070.76	259875135	71115949.06	67696752.38	164932626.3	130985710.3	189537751.6	335882368.9	97482991.21	39707710.89	133603561.2	408256524.3	61260337.12
RHOH	0	7862422.877	0	1088779.739	0	3517381.237	1483389.535	0	1208877.41	2648252.812	0.00	1561308.894	0.00	1687415.322	1273333.983	933480.752	0	936992.9748	779632.0155	6601448.997	240663.1618	1333364.531	0	1367512.798	1766119.02	0	0	15387139.57	2074603.599
RHOJ	371571.3464	0	580922.3371	111807.7211	674458.186	1169637.757	0	547155.0254	433742.10	0	3738296.98	621140.0761	0.00	477036.9839	0	0	0	1307667.146	0	313012.4941	1722104.864	126498.984	1577426.086	0	4604002.12	0	0	0	0
RHOQ	828260.7565	1421358.775	4716060.418	0	354035.3676	2839838.135	5363930.188	2189205.213	5298339.90	3785212.021	9110099.67	0	684278.32	606645.4436	2736147.866	0	0	3321301.906	5143989.523	410102.0704	769510.2624	192000.5456	8130164.833	0	805788.4424	212902.2644	0	214389.3511	804499.2154
RHOT1	52536866.46	9177193.086	43912372.69	8865736.348	10308584.14	18060053.77	23303468.34	22418651.95	24636162.75	12742368.92	68100310.30	48359250.76	22180081.39	18454660.02	8511860.482	14674427.7	25479120.4	18571758.45	17646816.05	15827227.36	32762178.24	15945001.32	13643468.61	11713593.48	13370351.45	17180527.66	37630566.48	7340947.835	19769928.01
RHOT2	66630432.28	15111609.76	21540970.28	21805580.7	18912892.22	19071975.67	30064316.73	19860699.66	6685297.74	27567054.43	57574830.65	66416969.75	48209390.31	22514975.1	15721850.85	17003264.32	6172795.682	19827405.13	24432436.14	38409331.63	18225779.77	21307597.05	7899054.336	31040443.42	26805226.79	21582357.22	63136019.63	15775113.59	54506290.72
RHOXF1	0	0	0	0	0	0	0	0	0.00	0	0.00	124503084.5	0.00	0	0	0	0	0	0	419979.2543	0	470148.5593	0	0	0	6479342.995	0	0	0
RHPN1	39055.2343	0	79452.84054	6974022.285	0	0	0	2078161.336	777766.92	0	952807.24	0	0.00	6997020.954	0	1725787.947	1509519.446	498607.0199	54596.32899	1296109.895	1221349.445	3556644.829	0	32716958.72	1086467.368	3533016.424	641202.1713	29236613.75	0
RHPN2	407322.7418	0	1657400.615	873936.7095	7865525.69	994890.7008	3196493.445	11008480.29	405011.62	1131611.574	20165661.36	2747722.857	3397954.11	1066531.513	0	865042.7955	1613219.821	2174239.411	13394893.14	4222688.064	13909514.95	5873374.409	293328.0799	626416.5629	5783788.093	0	1394612.849	457359.9545	314837.7803
RIBC1	0	214933.394	0	962364.5889	0	0	0	12918104.25	1204687.28	0	0.00	404222.7436	0.00	0	364920.0243	0	0	686999.4555	0	0	0	252388.5161	561703.206	981856.3461	0	118552.1163	0	5072797.779	466907.754
RIBC2	5921086.22	2015043.02	0	1639281.535	0	4370317.079	0	35193149.62	11477117.63	0	0.00	2363788.089	0.00	112381.6258	627639.1979	0	0	0	609519.4732	835895.9495	0	0	4317035.513	1469123.297	295122.636	15552836.76	0	4420956.484	2213065.707
RIC1	311503.3752	661557.4377	233589.6616	73023.37561	0	464266.8025	2853713.416	186446.8654	0.00	12040.65496	1339401.56	167688.966	298681.69	2225546.83	481606.8521	0	207084.402	88889.10868	11075306.2	641444.5636	299272.4778	1305794.091	2906330.834	85933.28535	2598013.681	189583.3111	137974.9968	746842.5013	39376.89422
RIC8A	30109346.92	12899787.85	55663452.03	13932898.62	31585075.5	25898214.49	18514102.77	34456673.06	26060550.70	30025009.72	36128442.33	11994184.13	24808930.51	39948172.21	44280809.28	12539390.5	6754412.815	32416242.8	46790746.17	21079934.68	26313006.63	19392176.99	22459597.32	27372269.63	17391228.18	24060685.86	16491552.98	33809913.71	15653756.61
RIC8B	0	643655.2161	840992.0549	452466.1821	6381023.988	5808283.498	1486574.483	2091644.327	115807.21	3906381.586	0.00	147736.7556	0.00	2742282.832	516016.236	505613.784	442670.9756	465651.2636	14428037.38	666029.328	11595198.37	54904.64527	3099633.825	0	1011041.165	489661.227	666968.6616	135723.4989	982482.3339
RICTOR	10905280.9	14373688.92	11845273.83	4815341.701	5660529.853	4053085.915	5980536.123	6608827.798	2757563.96	4025529.486	6699749.59	5195710.566	24126910.78	6760635.111	2927703.121	2297698.974	4671995.092	9703860.21	4190646.773	3854195.812	5649787.777	2344880.45	5693422.61	7174141.526	5488980.66	3436399.871	45725216.2	12830855.14	14518844.01
RIF1	262046.2734	2180141.286	1362609.879	2816994.019	2250653.408	1640880.046	719272.7335	3218746.029	336589.90	416978.518	998625.83	469064.199	1607078.41	9896457.236	1980303.621	2960022.704	1584979.987	2867769.819	296907.8404	725327.3329	1378285.012	2228388.085	739805.6412	1175066.915	1328969.659	5561228.194	2383556.476	2104571.82	613407.0944
RIIAD1	0	0	0	0	0	0	521861.6936	23354829.42	0.00	894228.7865	2167913.70	310879.9753	0.00	0	0	0	0	0	0	2452333.737	0	0	0	0	428601.8002	0	0	0	0
RILP	16981410.41	2562540.503	7660166.206	8499326.71	18134380.18	5692.801616	1960017.004	1067305.91	8102020.82	1107677.65	44826662.15	7304962.689	41546923.95	3162186.911	1059883.734	1970996.928	552960.6452	8908219.772	8946672.822	15052409.4	14667357.02	23733795.79	288733.0138	11673041.97	10185689.52	38971865.09	17581913.91	380409.277	7446911.23
RILPL1	11476017.06	44240319.47	27044800.75	8105990.935	4266208.161	17089413.2	91869825.3	32485103.67	9974803.53	9587916.875	40514718.91	1394846.763	1648547.58	14117583.71	7004841.54	9418327.775	1345018.554	18002145.77	14421268.5	5727091.363	14693119.35	1739839.884	60813857.86	18084815.1	7401335.292	22104807.74	14955305.62	636524.56	14536304.21
RILPL2	734451.0242	0	0	1527017.906	1559609.668	4606996.719	0	3081244.964	2319900.00	1364820.598	0.00	1188996.773	144468.22	4118151.966	0	0	3889458.483	3024739.853	3458681.895	993163.0539	1486808.856	1067875.703	7546184.281	12852511.62	484374.175	0	0	9126377.318	0
RIMBP2	1774607.629	284591957.3	8793879.252	0	117770.0479	0	0	94893.54277	0.00	0	52408.05	0	121015.92	396148.164	140937.3495	831148.1678	0	401375.3287	0	0	384298.9231	52358.29745	145374.7071	0	0	249966.8172	0	0	0
RIMBP3C	0	0	0	25745058.03	0	0	0	0	0.00	0	0.00	0	0.00	0	0	0	0	0	6998305.297	0	0	0	0	0	0	221555.811	0	0	0
RIMKLB	0	0	395958.9966	0	45840.45399	0	0	667217.2414	0.00	0	0.00	92496.89789	0.00	0	0	0	0	145168.8855	0	0	0	0	0	0	0	1667279.406	0	0	0
RIMS1	1508532.038	6130904.474	13154981.47	3769353.1	290672.8746	2015587.527	3453916.868	0	1966932.84	3579002.028	296839.85	331555.3726	1687.05	27594.0614	0	246271.2293	0	0	0	382515.759	3444961.13	159084.3421	177549.864	0	1175132.094	595667.1725	54400.64236	1355662.121	236225.3363
RIMS2	46976.20817	0	2210275.804	0	0	0	0	0	0.00	0	0.00	117359.0309	0.00	129663.674	0	0	96401.22654	0	903502.4467	0	0	0	0	0	666450.2123	11890.53223	33407.75971	0	0
RIMS3	401233.5497	0	20179585.35	138868.4881	0	607481.2717	2274530.62	0	0.00	0	0.00	0	0.00	0	1782833.605	1046435.815	0	0	0	478181.3455	0	0	0	0	0	666455.5382	0	0	0
RIMS4	0	0	3731537.926	0	553188.1447	0	0	0	0.00	0	0.00	0	192342.89	0	0	0	0	0	0	0	0	0	0	0	0	433001.1007	0	13120712.18	0
RIN1	923668.1481	209276.486	3635020.255	1258399.099	1482389.093	1035272.312	1010106.261	12139270.74	1063589.84	1882562.892	85373.67	632129.9344	4418391.88	986056.7998	1144661.981	2870988.491	0	1260189.958	1706255.518	1137516.526	164342.2394	1942642.238	2671536.528	701251.4791	3948194.642	326516.8554	190294.8358	584260.4148	311761.4605
RIN2	568404.9846	1417234.957	404394.2609	24733798.02	1147619.455	5126612.262	3329942.767	2002224.115	1952880.58	1385298.125	2857081.28	874165.0981	3220080.99	2918416.167	3878319.421	4483902.462	4227873.546	1736949.52	324581.8557	2860264.921	1573542.056	8311181.753	610717.2443	4953656.669	1913837.94	660892.5439	251332.5664	4739799.227	1873146.22
RIN3	1892673.648	10799551.6	3701083.116	1856373.509	1707807.586	3385916.071	5476916.219	731961.0363	1872399.47	10718745.87	714757.75	1082016.766	6678091.35	1713780.108	8630674.548	4128495.397	7118058.55	2412874.751	2455213.837	3058855.65	1277919.242	2157227.328	5027428.854	10033254.74	1991155.361	2751695.357	5379363.73	9202024.762	9071817.838
RING1	16206696.36	2100381.795	14401619.34	22374701.31	1669086.939	51904395.53	11788288.82	58175288.83	228489.71	1707525.694	11726389.66	3378316.019	14800790.82	38269660.18	16460677.19	5650347.964	7181250.966	13524751.62	10873308.69	9543523.526	4734688.11	22410414.66	27824385.45	24058631.91	13468620.6	17068679.1	17745530.5	13546884.41	5831150.438
RINL	180686.226	5294011.998	0	338764.452	102284.942	187417.25	760780.5684	2333702.169	0.00	612251.9467	0.00	178330.1449	43794.40	472240.2493	187414.9219	632102.372	0	59715.62598	25728.85403	124305.9296	66581.68572	1444574.981	66723.46185	1264975.407	714676.2584	0	0	2472772.648	686047.0435
RINT1	6965895.128	56486.60346	4503172.424	3540633.931	7634400	3888278.134	2598041.714	6371730.679	2105539.20	2704598.617	7376670.46	5918251.779	12137877.74	3808814.346	908943.1743	3485632.697	3807670.985	3677891.935	1594426.561	3031143.692	6512611.37	4402389.849	2922035.49	1375970.684	3277183.258	11443873.83	7346634.64	5369395.679	813866.748
